playerID,active
eengliaj01,False
eenglial01,False
eenglicl01,False
eenglijo01,False
eengliki01,True
eenglisc01,False
eengluge01,False
eennisja01,True
eennisty01,True
eeppsra01,False
eerdense01,False
eeriasbo01,False
eerickke01,False
eervinju01,False
eeschmev01,False
eeskrija01,False
eesposvi01,False
eevansbi01,False
eevansbo01,False
eevansbr01,False
eevansea01,False
eevansje01,True
eevansma01,False
eevansmi01,False
eevansre01,True
eevansty01,True
eewingda01,False
eewingpa01,False
eewingpa02,False
eexumda01,True
eeyengch01,False
eezelife01,True
eezersjo01,False
ffabeljo01,False
ffaircjo01,False
ffarbmph01,False
ffarieke01,True
ffarledi01,False
ffarmajo01,True
ffarmede01,False
ffarmeji01,False
ffarmemi01,False
ffarmeto01,False
ffaughbo01,False
ffavervi01,True
ffavorde01,True
ffazekni01,False
ffedorda01,False
ffeeribo01,False
ffeherbu01,False
ffeickja01,False
ffeierro01,False
ffeigege01,False
ffeitlda01,False
ffelixca01,True
ffelixno01,False
ffelixra01,False
ffeltora01,True
ffendlja01,False
ffenlewa01,False
ffergude01,False
ffernaru01,False
ffernser01,False
fferraal01,False
fferrero01,False
fferredu01,False
fferriar01,False
fferrybo01,False
fferryda01,False
ffesenky01,True
ffieldbo01,False
ffieldke01,False
ffieldla01,True
ffilipro01,False
ffillmgr01,False
ffinchla01,False
ffinkeha01,False
ffinlemi01,False
ffinnda01,False
ffishma01,False
ffishede01,False
ffisheri01,False
ffitchge01,False
ffitzgbo01,False
ffitzgdi01,False
ffizerma01,False
ffleisje01,False
fflemial01,False
fflemied01,False
fflemive01,False
fflorelu01,False
fflowebr01,False
ffloydsl01,False
fflynnjo01,False
fflynnmi01,False
ffoglela01,False
ffoleyja01,False
ffontais01,False
ffontale01,False
ffooteje01,False
fforbega01,True
ffordal01,False
ffordal02,False
ffordbo01,False
ffordch01,False
fforddo01,False
ffordja01,False
ffordph01,False
ffordsh02,False
ffordsh01,False
ffordtj01,False
fformado01,False
fforreba01,False
ffortejo01,False
ffortsco01,False
ffortsda01,False
ffostefr01,False
ffostegr01,False
ffosteja01,False
ffosteje01,False
ffostero01,False
ffotsian01,False
ffournev01,True
ffoustla01,False
ffowleca01,False
ffowleje01,False
ffowlktr01,False
ffoxha01,False
ffoxji01,False
ffoxri01,False
ffoyera01,True
ffoylead01,False
ffrahmri01,False
ffrancst01,False
ffrankte01,False
ffrankna01,False
ffrankja01,True
ffrankwi01,False
ffranzro01,False
ffraziwa01,False
ffraziwi01,False
ffredean01,False
ffredeji01,True
ffreewo01,False
ffreeljo01,True
ffreemdo01,False
ffreemga01,False
ffreemro01,False
ffreijma01,False
ffreyfr01,False
ffrienla01,False
ffrinkpa01,False
ffritsji01,False
ffryech01,True
ffryerbe01,False
ffucarfr01,False
ffuetshe01,False
ffulksjo01,False
ffulleca01,False
ffullehi01,False
ffulleto02,False
ffulleto01,False
ffundela01,False
ffurlote01,False
ggaborbi01,False
ggadzuda01,True
ggaide01,False
ggaineel01,False
ggainebi01,False
ggaineco01,False
ggaineda01,False
ggainere01,False
ggainesu01,False
ggalemi01,False
ggallach01,False
ggallaha01,False
ggallida01,True
ggallola01,True
ggambeda01,False
ggamblke01,False
gganttbo01,False
ggarbajo01,False
ggarceru01,False
ggarcial01,False
ggarcifr01,True
ggardnch01,False
ggardnea01,False
ggardnke01,False
