PlayerID,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kkittlke01,2004,30,LAC,NBA,SG,11,0,22.1,2.5,6.6,.384,0.6,1.9,.333,1.9,4.7,.404,0.5,0.9,.600,0.1,2.8,2.9,1.8,0.7,0.3,0.6,1.1,6.3
kkleinjo01,1985,24,SAC,NBA,C,80,18,14.8,2.0,4.3,.465,0.0,0.0,,2.0,4.3,.465,1.2,1.6,.723,1.4,3.3,4.7,0.6,0.3,0.4,1.3,2.8,5.2
kkleinjo01,1986,25,SAC,NBA,C,79,31,21.0,3.2,6.9,.471,0.0,0.0,.000,3.2,6.9,.472,1.4,1.8,.786,2.2,3.9,6.1,0.9,0.4,0.4,1.1,2.7,7.9
kkleinjo01,1987,26,SAC,NBA,C,82,60,24.4,4.0,8.4,.472,0.0,0.0,,4.0,8.4,.472,1.9,2.3,.814,2.2,4.9,7.1,1.1,0.3,0.7,1.3,2.8,9.8
kkleinjo01,1988,27,TOT,NBA,C,75,13,18.8,2.3,5.8,.405,0.0,0.0,.000,2.3,5.7,.407,1.8,2.0,.882,1.7,3.4,5.0,0.9,0.4,0.3,1.4,2.6,6.5
kkleinjo01,1988,27,SAC,NBA,C,47,11,19.4,2.5,6.4,.383,0.0,0.0,.000,2.5,6.4,.384,1.7,1.9,.920,1.6,3.5,5.1,0.7,0.4,0.4,1.4,2.7,6.7
kkleinjo01,1988,27,BOS,NBA,C,28,2,17.8,2.1,4.6,.457,0.0,0.0,.000,2.1,4.6,.461,1.9,2.3,.828,1.8,3.1,4.9,1.1,0.5,0.2,1.3,2.4,6.1
kkleinjo01,1989,28,BOS,NBA,C,81,4,16.9,2.2,4.5,.480,0.0,0.0,.000,2.2,4.5,.485,1.0,1.2,.830,1.4,2.9,4.4,0.6,0.2,0.3,0.8,2.1,5.4
kkleinjo01,1990,29,BOS,NBA,C,72,1,11.8,1.4,3.0,.468,0.0,0.0,.000,1.4,3.0,.472,0.8,1.0,.783,1.0,2.4,3.4,0.3,0.2,0.2,0.7,1.5,3.6
kkleinjo01,1991,30,BOS,NBA,C,70,3,14.2,2.1,4.2,.491,0.1,0.1,.500,2.0,4.1,.491,0.5,0.7,.708,1.3,2.9,4.2,0.5,0.3,0.2,0.4,1.4,4.7
kkleinjo01,1992,31,BOS,NBA,C,78,3,14.5,1.4,3.4,.404,0.0,0.1,.000,1.4,3.3,.414,0.5,0.7,.707,1.4,3.0,4.4,0.5,0.2,0.2,0.5,1.6,3.3
kkleinjo01,1993,32,PHO,NBA,C,74,4,11.5,1.7,3.5,.488,0.1,0.1,.455,1.6,3.3,.490,0.4,0.5,.769,0.7,1.9,2.6,0.6,0.2,0.3,0.5,1.6,3.9
kkleinjo01,1994,33,PHO,NBA,C,75,42,12.9,1.6,3.5,.449,0.0,0.0,.000,1.6,3.5,.452,0.6,0.7,.857,1.1,2.4,3.5,0.5,0.2,0.2,0.5,2.3,3.7
kkleinjo01,1995,34,PHO,NBA,C,56,9,11.8,1.3,3.0,.420,0.0,0.1,.286,1.2,2.9,.426,0.4,0.4,.800,0.6,1.7,2.4,0.8,0.2,0.1,0.7,2.0,2.9
kkleinjo01,1996,35,TOT,NBA,C,59,10,14.4,1.2,2.9,.406,0.0,0.1,.667,1.1,2.8,.401,0.5,0.6,.737,1.1,2.4,3.4,0.6,0.3,0.3,0.7,1.9,2.8
kkleinjo01,1996,35,PHO,NBA,C,23,10,15.9,1.4,3.5,.400,0.0,0.0,1.000,1.3,3.4,.392,0.6,0.8,.722,0.9,2.6,3.5,0.5,0.4,0.3,0.9,2.0,3.4
kkleinjo01,1996,35,LAL,NBA,C,8,0,3.8,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,0.3,0.3,1.000,0.3,0.9,1.1,0.0,0.0,0.0,0.0,0.8,0.8
kkleinjo01,1996,35,NJN,NBA,C,28,0,16.2,1.3,2.9,.427,0.0,0.1,.500,1.2,2.9,.425,0.5,0.6,.722,1.4,2.7,4.1,0.8,0.3,0.4,0.8,2.0,3.0
kkleinjo01,1997,36,CHI,NBA,C,46,1,8.6,0.8,2.3,.368,0.0,0.0,,0.8,2.3,.368,0.3,0.4,.833,0.6,1.1,1.7,0.7,0.1,0.1,0.6,1.4,2.0
kkleinjo01,1998,37,PHO,NBA,C,31,5,12.1,1.0,2.4,.405,0.0,0.1,.000,1.0,2.3,.417,0.3,0.4,.667,0.9,1.3,2.2,0.4,0.3,0.0,0.3,1.5,2.2
kkleinjo01,1999,38,POR,NBA,C,7,0,4.4,0.6,1.6,.364,0.0,0.0,,0.6,1.6,.364,0.4,0.4,1.000,0.0,0.9,0.9,0.3,0.1,0.0,0.3,1.0,1.6
kkleizli01,2005,21,DEN,NBA,PF,61,2,8.5,1.3,2.8,.445,0.0,0.2,.154,1.2,2.6,.469,0.9,1.3,.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5
kkleizli01,2006,22,DEN,NBA,PF,79,14,18.8,2.5,6.0,.422,1.1,2.8,.376,1.5,3.2,.462,1.5,1.7,.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6
kkleizli01,2007,23,DEN,NBA,SF,79,13,23.9,3.9,8.3,.472,1.2,3.5,.339,2.7,4.8,.568,2.1,2.7,.770,1.2,3.1,4.2,1.2,0.6,0.2,1.1,2.3,11.1
kkleizli01,2008,24,DEN,NBA,SF,82,7,22.2,3.5,7.9,.447,1.1,3.3,.326,2.5,4.6,.533,1.8,2.5,.725,1.1,2.9,4.0,0.8,0.4,0.2,1.0,1.9,9.9
kkleizli01,2010,26,TOR,NBA,SF,39,23,26.5,4.6,10.4,.438,1.0,3.4,.298,3.6,7.1,.505,1.1,1.7,.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,11.2
kkleizli01,2011,27,TOR,NBA,SF,49,3,21.6,3.4,8.4,.402,1.3,3.7,.346,2.1,4.7,.446,1.7,2.0,.810,0.9,3.2,4.1,0.9,0.5,0.1,1.3,2.4,9.7
kkleizli01,2012,28,TOR,NBA,SF,20,3,18.8,2.4,7.2,.333,1.0,3.3,.303,1.4,3.9,.359,1.6,1.9,.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,7.4
kklierle01,1948,25,FTW,BAA,,47,,,2.7,10.5,.254,,,,2.7,10.5,.254,2.1,2.9,.708,,,,1.2,,,,2.6,7.4
kklierle01,1949,26,FTW,NBA,,66,,,2.4,7.8,.304,,,,2.4,7.8,.304,2.1,2.9,.742,,,,1.8,,,,2.7,6.9
kklotzhe01,1947,26,BLB,BAA,,11,,,0.6,2.8,.226,,,,0.6,2.8,.226,0.1,0.3,.333,,,,0.6,,,,0.3,1.4
kkluehdu01,1949,24,TOT,NBA,,52,,,3.1,8.0,.384,,,,3.1,8.0,.384,3.0,4.3,.707,,,,1.8,,,,2.1,9.1
kkluehdu01,1949,24,DNN,NBA,,33,,,3.3,9.2,.364,,,,3.3,9.2,.364,3.4,4.6,.725,,,,1.9,,,,2.2,10.0
kkluehdu01,1949,24,FTW,NBA,,19,,,2.6,5.9,.438,,,,2.6,5.9,.438,2.4,3.6,.667,,,,1.5,,,,2.0,7.6
kkluehdu01,1950,25,FTW,NBA,,61,,,2.6,7.5,.343,,,,2.6,7.5,.343,2.2,3.0,.734,,,3.0,1.3,,,,2.3,7.4
kkluttlo01,1970,25,CAR,ABA,,3,,2.7,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,0.0,0.0,,0.7,1.0,1.7,0.0,,,0.0,1.0,0.0
kknighbi01,1974,22,INA,ABA,SF,80,,32.0,7.3,13.6,.534,0.1,0.2,.250,7.2,13.4,.538,2.6,3.2,.799,3.6,4.4,7.9,2.1,1.4,0.4,3.0,2.4,17.1
kknighbi01,1975,23,INA,ABA,SF,70,,39.6,11.1,22.4,.494,0.1,0.2,.400,11.0,22.2,.495,5.9,7.2,.828,4.2,5.9,10.1,3.7,1.3,0.3,4.3,2.9,28.1
kknighbi01,1976,24,IND,NBA,SF,78,,40.0,10.7,21.6,.493,,,,10.7,21.6,.493,5.3,6.5,.816,2.9,4.6,7.5,3.3,1.5,0.2,,2.5,26.6
kknighbi01,1977,25,BUF,NBA,SF,53,,40.7,8.6,17.5,.494,,,,8.6,17.5,.494,5.7,7.0,.809,2.4,4.8,7.2,3.0,1.5,0.2,3.2,2.6,22.9
kknighbi01,1978,26,TOT,NBA,SF,79,,26.5,5.6,10.6,.528,,,,5.6,10.6,.528,3.2,3.7,.841,1.2,3.2,4.4,1.9,0.8,0.1,2.8,2.0,14.3
kknighbi01,1978,26,BOS,NBA,SF,40,,28.0,5.5,10.9,.502,,,,5.5,10.9,.502,3.0,3.7,.808,1.0,3.3,4.3,1.7,0.8,0.1,3.2,2.2,13.9
kknighbi01,1978,26,IND,NBA,SF,39,,25.0,5.7,10.2,.556,,,,5.7,10.2,.556,3.4,3.8,.873,1.4,3.1,4.5,2.2,0.8,0.1,2.5,1.9,14.7
kknighbi01,1979,27,IND,NBA,SF,75,,25.5,5.1,9.6,.533,0.1,0.2,.267,5.1,9.4,.539,2.8,3.5,.809,1.8,3.0,4.8,2.1,1.1,0.1,1.8,1.3,13.1
kknighbi01,1980,28,IND,NBA,SG,82,,29.1,6.7,12.5,.533,0.0,0.2,.158,6.6,12.3,.540,4.2,5.0,.832,2.3,2.7,5.0,1.9,1.0,0.1,2.2,1.9,17.5
kknighbi01,1981,29,IND,NBA,SF,81,19,22.3,4.7,9.4,.495,0.1,0.4,.281,4.6,9.0,.504,2.9,3.5,.826,1.2,2.0,3.2,1.5,0.8,0.2,1.7,1.6,12.3
kknighbi01,1982,30,IND,NBA,SG,80,54,28.3,6.4,12.3,.520,0.0,0.2,.158,6.4,12.1,.527,4.3,5.1,.841,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1
kknighbi01,1983,31,KCK,NBA,SF,75,39,25.1,4.8,9.7,.491,0.1,0.2,.286,4.7,9.5,.495,3.2,3.8,.859,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8
kknighbi01,1984,32,TOT,NBA,SF-SG,68,1,11.8,2.3,5.2,.441,0.2,0.4,.440,2.1,4.8,.441,0.9,1.1,.877,0.7,1.0,1.7,1.2,0.2,0.0,1.0,0.9,5.7
kknighbi01,1984,32,KCK,NBA,SG,16,0,11.8,1.9,4.3,.449,0.1,0.1,1.000,1.9,4.3,.441,0.8,1.0,.813,0.6,0.8,1.4,1.3,0.1,0.1,0.8,0.9,4.8
kknighbi01,1984,32,SAS,NBA,SF,52,1,11.8,2.4,5.5,.439,0.2,0.5,.417,2.2,5.0,.441,1.0,1.1,.895,0.8,1.1,1.8,1.1,0.3,0.0,1.1,0.9,6.0
kknighbo01,1954,25,NYK,NBA,,2,,14.5,1.5,3.5,.429,,,,1.5,3.5,.429,0.5,0.5,1.000,,,0.5,4.0,,,,3.0,3.5
kknighbr02,2004,23,HOU,NBA,PG,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kknighbr03,2011,20,DET,NBA,PG,66,60,32.3,4.8,11.7,.415,1.6,4.2,.380,3.2,7.5,.434,1.6,2.1,.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8
kknighbr03,2012,21,DET,NBA,PG,75,75,31.5,4.8,11.7,.407,1.6,4.4,.367,3.2,7.3,.430,2.2,3.0,.733,0.7,2.6,3.3,4.0,0.8,0.1,2.7,2.1,13.3
kknighbr03,2013,22,MIL,NBA,PG,72,69,33.3,6.4,15.2,.422,1.5,4.7,.325,4.9,10.5,.466,3.6,4.5,.802,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9
kknighbr03,2014,23,MIL,NBA,PG,47,47,32.3,6.2,14.3,.437,1.9,4.7,.405,4.3,9.6,.452,3.3,3.7,.892,0.5,3.7,4.2,5.3,1.7,0.2,3.3,1.8,17.7
kknighbr01,1997,22,CLE,NBA,PG,80,76,31.0,3.3,7.4,.441,0.0,0.1,.000,3.3,7.3,.446,2.5,3.1,.801,0.8,2.3,3.2,8.2,2.5,0.2,2.4,3.4,9.0
kknighbr01,1998,23,CLE,NBA,PG,39,38,30.4,3.4,8.1,.425,0.0,0.1,.000,3.4,7.9,.432,2.7,3.6,.745,0.4,2.9,3.4,7.7,1.8,0.2,2.7,2.9,9.6
kknighbr01,1999,24,CLE,NBA,PG,65,46,27.0,3.5,8.6,.412,0.0,0.2,.200,3.5,8.4,.416,2.2,2.8,.761,0.6,2.4,3.0,7.0,1.6,0.3,2.4,2.8,9.3
kknighbr01,2000,25,TOT,NBA,PG,53,43,27.5,2.6,7.0,.375,0.0,0.2,.100,2.6,6.8,.382,1.0,1.2,.818,0.4,2.7,3.2,5.9,1.9,0.1,1.7,2.9,6.3
kknighbr01,2000,25,CLE,NBA,PG,6,0,15.5,0.3,2.5,.133,0.0,0.0,,0.3,2.5,.133,0.8,1.0,.833,0.2,1.0,1.2,4.2,1.0,0.2,1.2,2.8,1.5
kknighbr01,2000,25,ATL,NBA,PG,47,43,29.0,2.9,7.6,.385,0.0,0.2,.100,2.9,7.4,.393,1.0,1.3,.817,0.5,3.0,3.4,6.1,2.0,0.1,1.8,2.9,6.9
kknighbr01,2001,26,MEM,NBA,PG,53,11,21.7,2.7,6.3,.422,0.0,0.2,.250,2.6,6.2,.426,1.6,2.2,.757,0.2,1.8,2.1,5.7,1.5,0.1,2.1,2.5,7.0
kknighbr01,2002,27,MEM,NBA,PG,55,4,16.9,1.8,4.1,.425,0.0,0.1,.250,1.7,4.0,.432,0.4,0.7,.541,0.3,1.2,1.5,4.2,1.3,0.0,1.7,2.2,3.9
kknighbr01,2003,28,TOT,NBA,PG,56,13,18.5,1.9,4.4,.427,0.0,0.1,.250,1.8,4.3,.433,0.9,1.2,.754,0.3,1.8,2.0,3.6,1.5,0.0,1.3,1.9,4.7
kknighbr01,2003,28,PHO,NBA,PG,3,0,6.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,0.0,0.0,,0.0,1.0,1.0,1.3,1.0,0.3,1.0,0.3,0.7
kknighbr01,2003,28,WAS,NBA,PG,32,12,18.7,1.8,4.3,.420,0.0,0.2,.200,1.8,4.2,.429,0.6,0.8,.704,0.3,1.6,1.9,3.2,1.6,0.0,1.4,1.6,4.3
kknighbr01,2003,28,MIL,NBA,PG,21,1,20.0,2.2,5.0,.438,0.0,0.1,.333,2.1,4.9,.441,1.4,1.8,.789,0.1,2.1,2.3,4.7,1.4,0.0,1.2,2.7,5.9
kknighbr01,2004,29,CHA,NBA,PG,66,61,29.5,3.8,8.9,.422,0.0,0.3,.150,3.7,8.6,.432,2.5,3.0,.852,0.3,2.3,2.6,9.0,2.0,0.1,2.2,2.9,10.1
kknighbr01,2005,30,CHA,NBA,PG,69,67,34.1,4.5,11.2,.399,0.0,0.2,.231,4.4,11.0,.402,3.7,4.6,.803,0.5,2.7,3.2,8.8,2.3,0.1,2.4,2.9,12.6
kknighbr01,2006,31,CHA,NBA,PG,45,25,28.3,3.4,8.1,.419,0.0,0.4,.056,3.4,7.7,.438,2.3,2.8,.805,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5,9.1
kknighbr01,2007,32,LAC,NBA,PG,74,39,22.6,1.9,4.6,.404,0.0,0.1,.000,1.9,4.5,.411,0.8,1.0,.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6
kknighbr01,2008,33,UTA,NBA,PG,74,0,12.7,0.9,2.6,.349,0.0,0.1,.000,0.9,2.5,.361,0.6,0.9,.750,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4
kknighne01,1990,23,PHO,NBA,PG,64,6,12.4,2.0,4.8,.425,0.1,0.4,.240,2.0,4.4,.442,1.1,1.8,.602,0.3,0.8,1.1,3.0,0.3,0.1,1.2,1.3,5.3
kknighne01,1991,24,PHO,NBA,PG,42,1,15.0,2.5,5.2,.475,0.1,0.3,.308,2.4,4.9,.485,0.8,1.1,.688,0.4,0.7,1.1,2.7,0.6,0.1,1.4,1.4,5.8
kknighne01,1992,25,PHO,NBA,PG,52,35,17.1,2.4,6.1,.391,0.0,0.1,.000,2.4,6.0,.400,1.3,1.7,.779,0.5,0.7,1.2,2.8,0.4,0.1,1.4,1.3,6.1
kknighne01,1993,26,TOT,NBA,PG,65,18,22.1,3.5,7.3,.474,0.1,0.3,.190,3.4,7.0,.487,2.2,2.7,.810,0.4,1.2,1.6,3.0,0.5,0.2,1.4,1.9,9.2
kknighne01,1993,26,PHO,NBA,PG,1,0,8.0,1.0,4.0,.250,0.0,0.0,,1.0,4.0,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
kknighne01,1993,26,SAS,NBA,PG,64,18,22.3,3.5,7.4,.476,0.1,0.3,.190,3.4,7.0,.489,2.2,2.7,.810,0.4,1.2,1.6,3.1,0.5,0.2,1.5,1.9,9.3
kknighne01,1994,27,TOT,NBA,PG,47,17,15.1,1.8,4.6,.397,0.2,0.6,.393,1.6,4.0,.398,0.4,0.5,.720,0.4,0.9,1.3,2.7,0.4,0.1,1.0,1.5,4.2
kknighne01,1994,27,POR,NBA,PG,3,0,14.3,2.3,5.0,.467,0.0,0.0,,2.3,5.0,.467,1.3,1.3,1.000,0.3,0.7,1.0,3.7,0.3,0.0,1.3,1.7,6.0
kknighne01,1994,27,DET,NBA,PG,44,17,15.1,1.8,4.5,.392,0.3,0.6,.393,1.5,3.9,.392,0.3,0.5,.667,0.5,0.9,1.3,2.6,0.5,0.1,1.0,1.5,4.1
kknighne01,1998,31,TOR,NBA,PG,6,0,9.3,0.5,1.3,.375,0.0,0.2,.000,0.5,1.2,.429,0.3,0.7,.500,0.2,0.8,1.0,1.3,0.2,0.0,1.2,0.8,1.3
kknighro01,1970,23,POR,NBA,PF,52,,12.7,1.9,4.4,.430,,,,1.9,4.4,.430,0.4,0.7,.500,,,3.2,1.0,,,,1.9,4.2
kknighro01,1971,24,POR,NBA,SF,49,,9.9,2.3,5.2,.436,,,,2.3,5.2,.436,0.6,1.3,.500,,,2.4,0.7,,,,1.1,5.2
kknighto01,1977,22,NYK,NBA,SF,80,,14.6,2.8,5.8,.477,,,,2.8,5.8,.477,0.8,1.2,.649,1.5,2.5,4.0,0.5,0.6,0.4,1.2,2.6,6.3
kknighto01,1978,23,NYK,NBA,SF,82,,32.5,7.4,14.3,.519,,,,7.4,14.3,.519,1.8,2.5,.704,2.5,4.2,6.7,1.5,0.7,0.7,2.0,3.8,16.6
kknighto01,1979,24,NYK,NBA,SF,81,,36.4,8.3,15.6,.529,0.0,0.0,.000,8.3,15.6,.530,2.6,3.2,.808,2.5,3.6,6.1,1.9,1.4,1.1,2.0,3.7,19.1
kknighto01,1981,26,NYK,NBA,SF,40,0,13.8,2.6,4.6,.557,0.0,0.0,,2.6,4.6,.557,0.4,0.6,.680,0.8,1.2,2.1,0.6,0.4,0.3,0.5,1.9,5.5
kknightr01,1996,22,LAL,NBA,C,71,14,16.3,2.0,3.9,.509,0.0,0.0,,2.0,3.9,.509,0.9,1.4,.620,1.8,2.7,4.5,0.5,0.4,0.8,0.7,2.4,4.8
kknightr01,1997,23,BOS,NBA,C,74,21,20.3,2.6,5.9,.441,0.2,0.7,.273,2.4,5.2,.465,1.1,1.4,.786,2.0,3.0,4.9,1.4,0.7,1.1,1.2,3.4,6.5
kknightr01,1998,24,LAL,NBA,C,37,23,14.2,1.8,3.5,.515,0.0,0.0,.000,1.8,3.5,.519,0.6,0.8,.759,0.9,2.5,3.5,0.8,0.6,0.7,0.9,2.9,4.2
kknightr01,1999,25,LAL,NBA,C,63,0,6.5,0.7,1.9,.390,0.0,0.0,,0.7,1.9,.390,0.3,0.4,.607,0.7,1.3,2.0,0.4,0.1,0.4,0.4,1.4,1.7
kknightr01,2000,26,NYK,NBA,C,45,0,5.7,0.2,1.2,.189,0.0,0.0,.000,0.2,1.2,.192,0.2,0.4,.500,0.4,0.8,1.2,0.1,0.1,0.2,0.2,1.0,0.6
kknightr01,2001,27,NYK,NBA,C,49,0,8.8,0.8,2.3,.363,0.0,0.0,,0.8,2.3,.363,0.3,0.4,.762,1.0,1.1,2.1,0.2,0.2,0.2,0.6,1.9,2.0
kknightr01,2002,28,NYK,NBA,C,32,0,9.0,0.8,2.0,.385,0.0,0.0,.000,0.8,2.0,.391,0.3,0.4,.769,0.6,1.4,1.9,0.4,0.3,0.3,0.3,1.4,1.9
kknorele01,1946,25,NYK,BAA,,22,,,2.8,10.0,.283,,,,2.8,10.0,.283,2.1,3.3,.653,,,,1.0,,,,2.9,7.8
kknorele01,1947,26,NYK,BAA,,48,,,2.1,7.7,.268,,,,2.1,7.7,.268,1.3,2.5,.508,,,,1.0,,,,3.6,5.4
kknorele01,1948,27,NYK,BAA,,60,,,2.6,7.6,.341,,,,2.6,7.6,.341,2.2,3.1,.716,,,,2.3,,,,4.3,7.4
kknorele01,1949,28,BLB,NBA,,1,,,0.0,2.0,.000,,,,0.0,2.0,.000,0.0,0.0,,,,,0.0,,,,4.0,0.0
kknostdi01,1953,22,SYR,NBA,C,5,,9.4,0.6,2.0,.300,,,,0.6,2.0,.300,1.4,2.2,.636,,,3.4,1.2,,,,1.8,2.6
kknowlro01,1968,22,TOT,TOT,C,9,,4.8,0.4,1.6,.286,0.0,0.0,,0.4,1.6,.286,0.1,0.3,.333,0.0,1.0,1.0,0.0,,,0.0,1.2,1.0
kknowlro01,1968,22,PHO,NBA,,8,,5.0,0.5,1.8,.286,,,,0.5,1.8,.286,0.1,0.4,.333,,,1.1,0.0,,,,1.3,1.1
kknowlro01,1968,22,NYA,ABA,C,1,,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
kkofoeba01,1987,23,UTA,NBA,SG,36,0,6.3,0.5,1.3,.375,0.1,0.2,.286,0.4,1.1,.390,0.2,0.4,.615,0.1,0.3,0.4,0.6,0.2,0.0,0.5,1.2,1.3
kkofoeba01,1988,24,UTA,NBA,SG,19,0,9.3,0.6,1.7,.364,0.0,0.1,.000,0.6,1.7,.375,0.3,0.6,.545,0.2,0.4,0.6,1.1,0.5,0.0,0.7,1.2,1.6
kkofoeba01,1990,26,GSW,NBA,SG,5,0,4.2,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,0.6,1.2,.500,0.4,0.2,0.6,0.8,0.0,0.0,0.4,0.8,0.6
kkofoeba01,1991,27,SEA,NBA,SG,44,0,5.4,0.6,1.2,.472,0.0,0.2,.143,0.5,1.0,.522,0.3,0.6,.577,0.1,0.5,0.6,1.2,0.0,0.0,0.5,0.6,1.5
kkofoeba01,1992,28,BOS,NBA,SG,7,0,5.9,0.4,1.9,.231,0.0,0.1,.000,0.4,1.7,.250,1.6,2.0,.786,0.0,0.1,0.1,1.4,0.3,0.1,0.4,0.1,2.4
kkojisdo01,1963,25,BAL,NBA,SF,78,,14.7,2.6,6.2,.419,,,,2.6,6.2,.419,1.1,1.9,.562,,,4.0,0.7,,,,1.6,6.3
kkojisdo01,1964,26,DET,NBA,SF,65,,12.9,2.8,6.4,.433,,,,2.8,6.4,.433,1.0,1.5,.633,,,3.7,1.0,,,,1.8,6.5
kkojisdo01,1965,27,DET,NBA,SF,60,,13.1,3.0,7.3,.415,,,,3.0,7.3,.415,1.3,2.4,.539,,,4.3,0.7,,,,1.6,7.3
kkojisdo01,1966,28,CHI,NBA,SF,78,,21.2,4.2,9.9,.426,,,,4.2,9.9,.426,1.7,2.8,.604,,,6.1,0.9,,,,2.6,10.2
kkojisdo01,1967,29,SDR,NBA,SF,69,,36.9,7.7,17.2,.446,,,,7.7,17.2,.446,4.3,6.0,.726,,,10.3,2.6,,,,3.8,19.7
kkojisdo01,1968,30,SDR,NBA,SF,81,,38.6,8.5,19.5,.434,,,,8.5,19.5,.434,5.5,7.4,.748,,,9.6,2.6,,,,3.7,22.5
kkojisdo01,1969,31,SDR,NBA,SF,56,,28.2,6.0,13.5,.447,,,,6.0,13.5,.447,3.2,4.3,.751,,,6.9,1.4,,,,2.4,15.3
kkojisdo01,1970,32,SEA,NBA,SF,79,,27.1,5.7,12.9,.446,,,,5.7,12.9,.446,3.2,4.1,.778,,,5.5,1.6,,,,2.8,14.6
kkojisdo01,1971,33,SEA,NBA,SF,73,,25.4,4.4,9.4,.469,,,,4.4,9.4,.469,2.6,3.2,.793,,,4.6,1.1,,,,2.3,11.4
kkojisdo01,1972,34,KCO,NBA,SF,77,,16.1,3.6,7.5,.480,,,,3.6,7.5,.480,1.4,1.8,.774,,,2.6,1.0,,,,1.7,8.5
kkojisdo01,1973,35,KCO,NBA,SF,77,,27.2,5.2,10.9,.478,,,,5.2,10.9,.478,2.7,3.5,.772,1.6,3.3,5.0,1.4,1.0,0.2,,2.0,13.1
kkojisdo01,1974,36,KCO,NBA,SF,21,,11.0,2.2,4.7,.469,,,,2.2,4.7,.469,1.0,1.4,.667,0.7,1.2,1.9,0.5,0.6,0.0,,1.5,5.3
kkomenmi01,1949,29,AND,NBA,,64,,,3.8,13.5,.283,,,,3.8,13.5,.283,2.3,3.9,.584,,,,1.9,,,,3.8,9.9
kkomivho01,1964,23,NYK,NBA,PG,80,,29.7,4.8,12.8,.374,,,,4.8,12.8,.374,2.7,3.2,.835,,,2.4,3.3,,,,3.1,12.2
kkomivho01,1965,24,NYK,NBA,PG,80,,32.7,5.5,14.0,.391,,,,5.5,14.0,.391,3.0,3.5,.861,,,3.5,5.3,,,,3.5,13.9
kkomivho01,1966,25,NYK,NBA,PG,65,,35.1,6.2,15.3,.404,,,,6.2,15.3,.404,3.3,3.9,.858,,,2.8,6.2,,,,3.3,15.7
kkomivho01,1967,26,NYK,NBA,PG,78,,21.3,3.0,8.1,.369,,,,3.0,8.1,.369,1.7,2.1,.820,,,2.2,3.2,,,,2.2,7.7
kkomivho01,1968,27,TOT,NBA,PG,85,,30.1,4.5,11.5,.389,,,,4.5,11.5,.389,2.5,3.1,.799,,,3.5,4.7,,,,3.2,11.4
kkomivho01,1968,27,NYK,NBA,PG,32,,26.1,3.3,9.7,.346,,,,3.3,9.7,.346,2.3,2.7,.849,,,3.0,4.3,,,,3.0,9.0
kkomivho01,1968,27,DET,NBA,PG,53,,32.6,5.1,12.5,.409,,,,5.1,12.5,.409,2.6,3.4,.775,,,3.8,5.0,,,,3.4,12.9
kkomivho01,1969,28,DET,NBA,PG,82,,29.5,4.4,10.7,.413,,,,4.4,10.7,.413,2.3,2.9,.812,,,2.4,3.8,,,,3.0,11.2
kkomivho01,1970,29,DET,NBA,PG,82,,23.6,3.4,8.7,.385,,,,3.4,8.7,.385,1.5,1.8,.801,,,1.9,3.2,,,,2.2,8.2
kkomivho01,1971,30,DET,NBA,PG,79,,26.2,3.3,8.9,.373,,,,3.3,8.9,.373,2.1,2.6,.808,,,2.2,3.7,,,,2.5,8.7
kkomivho01,1972,31,BUF,NBA,PG,67,,21.9,2.4,6.4,.380,,,,2.4,6.4,.380,1.3,1.5,.867,,,1.8,3.6,,,,2.3,6.1
kkomivho01,1973,32,KCO,NBA,PG,44,,18.9,1.8,4.4,.406,,,,1.8,4.4,.406,0.8,0.9,.868,0.2,0.8,1.0,2.2,0.7,0.1,,1.9,4.3
kkoncajo01,1985,22,ATL,NBA,C,82,15,20.7,3.2,6.3,.507,0.0,0.0,.000,3.2,6.3,.508,1.9,3.1,.607,2.1,3.6,5.7,0.7,0.5,0.8,1.4,3.6,8.3
